market,mid,spread,inventory,pnl,fill_count,notional,max_drawdown
inflation_gt_20,0.5076211818031647,0.11222403683023302,83.86138529686524,189.7602782855242,413,1052.906357759243,0.7142512867377775
election_candidate_a,0.5161283840486575,0.07160760156184443,-24.303736546555136,193.3789059967299,404,1282.8530120184641,0.12153827121417748
team_x_wins,0.48521183419162606,0.18124761862626615,15.576111930172882,210.57601312208325,403,1209.0406677643412,0.058762197807538996
